,ticker,price,priceChange,priceChangeRatio,priceChangeRatio1W,priceChangeRatio1M,id,title,source,publishDate
0,PLX,34750,100,0.003,0.003,0.025,11050071,Lợi nhuận Petrolimex tăng gấp rưỡi năm 2023 dù doanh thu giảm 12%,NSTT,2024-01-16 15:00:00
1,PLX,34500,50,0.001,0.015,0.024,11033840,PLX:  Thông báo thay đổi nhân sự,HOSE,2023-12-28 16:36:00
2,PLX,34050,250,0.007,0.001,-0.037,10991960,Hé lộ doanh thu và lợi nhuận của các doanh nghiệp lớn nhất Việt Nam,NSTT,2023-11-22 00:39:00
3,PLX,31900,-950,-0.029,-0.101,-0.149,10972619,"Petrolimex báo lãi gấp 4 lần cùng kỳ nhờ thoái vốn PGBank, lượng tiền mặt và tiền gửi tăng hơn 7.000 tỷ",CafeF,2023-10-31 14:40:00
4,PLX,31900,-950,-0.029,-0.101,-0.149,10972018,PLX:  Giải trình chênh lệch LNST Q3/2023 so với cùng kỳ năm trước,HOSE,2023-10-31 10:03:00
5,PLX,39455,147,0.004,0.019,-0.005,10929496,PLX:  Thông báo về ngày ĐKCC chi trả cổ tức năm 2022 bằng tiền,HOSE,2023-09-15 18:48:00
6,PLX,39308,147,0.004,0.022,-0.014,10925557,PLX:  Nghị quyết HĐQT về việc chi trả cổ tức năm 2022 bằng tiền,HOSE,2023-09-12 17:33:00
7,PLX,37736,344,0.009,0.027,-0.075,10913634,PLX:  Giải trình chênh lệch LNST tại BCTC soát xét bán niên 2023 so với cùng kỳ năm trước,HOSE,2023-08-30 13:47:00
8,PLX,37392,-98,-0.003,0.009,-0.083,10912240,"Ngân hàng Nhà nước chính thức chấp thuận Petrolimex bàn giao PGBank cho 3 nhà đầu tư, dự kiến thu về 2.568 tỷ đồng",NSTT,2023-08-29 16:07:00
9,PLX,40094,98,0.002,0.017,-0.024,10892823,PLX:  Thông báo nghỉ việc hưởng chế độ hưu trí của ông Nguyễn Vinh Thanh,HOSE,2023-08-10 17:48:00
