,ticker,price,priceChange,priceChangeRatio,priceChangeRatio1W,priceChangeRatio1M,id,title,source,publishDate
0,TTN,7500.0,-100.0,-0.013,-0.013,-0.085,10962789,TTN: Báo cáo tài chính quý 3/2023,HNX,2023-10-20 17:40:00
1,TTN,7500.0,-100.0,-0.013,-0.013,-0.085,10962795,TTN: Báo cáo tài chính quý 3/2023 (công ty mẹ),HNX,2023-10-20 17:32:00
2,TTN,8200.0,0.0,0.0,-0.012,0.0,10934185,TTN: Thay đổi Giấy chứng nhận đăng ký hoạt động Trung tâm Dịch vụ Viễn Thông – Chi nhánh Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,HNX,2023-09-21 13:53:00
3,TTN,8300.0,0.0,0.0,0.012,-0.057,10910900,TTN: Báo cáo tài chính bán niên năm 2023,HNX,2023-08-28 17:00:00
4,TTN,8300.0,0.0,0.0,0.012,-0.057,10910838,TTN: Báo cáo tài chính bán niên năm 2023 (công ty mẹ),HNX,2023-08-28 16:45:00
5,TTN,8500.0,0.0,0.0,0.037,0.0,10878068,TTN: Báo cáo tài chính quý 2/2023,HNX,2023-07-27 22:33:00
6,TTN,8500.0,100.0,0.012,0.012,-0.012,10875904,TTN: Báo cáo quản trị công ty bán niên 2023,HNX,2023-07-25 10:46:00
7,TTN,,,,,,10874942,TTN: Báo cáo tài chính quý 2/2023 (công ty mẹ),HNX,2023-07-23 12:47:00
8,TTN,8600.0,100.0,0.012,-0.011,-0.011,10835437,TTN: Ký Hợp đồng kiểm toán và soát xét với Công ty TNHH Kiểm toán và Tư vấn A&C về việc kiểm toán và soát xét các Báo cáo tài chính trong năm 2023,HNX,2023-07-05 14:06:00
9,TTN,8600.0,-200.0,-0.023,0.012,0.089,10818833,TTN: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt,HNX,2023-06-19 14:54:00
