,ticker,price,priceChange,priceChangeRatio,priceChangeRatio1W,priceChangeRatio1M,id,title,source,publishDate
0,GVR,20250,350,0.018,0.018,0.005,11028193,GVR: Điều chỉnh giảm 21% chỉ tiêu lợi nhuận năm 2023 xuống còn 3.363 tỷ đồng,HOSE,2023-12-22 13:39:00
1,GVR,19108,99,0.005,0.051,-0.091,10986048,GVR:  Đính chính BCTC HN quý 3/2023,HOSE,2023-11-13 17:04:00
2,GVR,18174,1178,0.069,-0.031,-0.093,10974995,GVR:  Thông báo về ngày ĐKCC chi trả cổ tức năm 2022 bằng tiền,HOSE,2023-11-02 10:44:00
3,GVR,17683,-1277,-0.067,-0.089,-0.118,11021878,GVR:  Nghị quyết HĐQT về việc trả cổ tức còn lại năm 2022 bằng tiền mặt,HOSE,2023-10-30 17:05:00
4,GVR,17683,-1277,-0.067,-0.089,-0.118,10971466,GVR:  Giải trình chênh lệch LNST BCTC HN quý 3/2023 so với cùng kỳ năm trước,HOSE,2023-10-30 16:49:00
5,GVR,17683,-1277,-0.067,-0.089,-0.118,10970721,GVR:  Giải trình chênh lệch lợi nhuận sau thuế riêng quý 3/2023 so với quý 3/2022,HOSE,2023-10-30 10:49:00
6,GVR,22693,785,0.036,0.036,0.197,10933133,GVR:  CBTT Quyết định HĐQT về việc thay đổi nhân sự,HOSE,2023-09-20 16:31:00
7,GVR,22693,785,0.036,0.036,0.197,10933135,GVR:  Thông báo thay đổi nhân sự,HOSE,2023-09-20 16:31:00
8,GVR,21367,-933,-0.042,-0.011,0.031,10924280,GVR:  Thông báo thay đổi nhân sự công ty,HOSE,2023-09-11 17:29:00
9,GVR,21367,-933,-0.042,-0.011,0.031,10923598,GVR:  CBTT Quyết định bổ nhiệm Phó TGĐ,HOSE,2023-09-11 10:12:00
