,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,SAB,HOSE,Thực phẩm và đồ uống,CT,4201,0.618,1282.6,1282.6,2008,8550,2.5,-0.018,-0.06,-0.393,SABECO,Food & Beverage,214,3533,https://www.sabeco.com.vn
