,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,POW,HOSE,"Điện, nước & xăng dầu khí đốt",CT,75305,0.04,2341.9,2341.9,2007,2082,3.0,-0.014,-0.042,-0.125,Điện lực Dầu khí Việt Nam,Utilities,274,7535,https://pvpower.vn
