,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,SSB,HOSE,Ngân hàng,NH,4019,0.001,2495.7,2453.7,2011,5505,2.1,-0.038,-0.06,-0.256,SeABank,Banks,289,8355,https://www.seabank.com.vn
