,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,AGR,HOSE,Dịch vụ tài chính,CK,3968,0.003,215.4,215.4,2000,147,2.9,-0.032,-0.034,0.996,Agriseco,Financial Services,300,8777,https://www.agriseco.com.vn
