,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,VHM,HOSE,Bất động sản,CT,31513,0.224,4354.4,4354.4,2008,11664,3.2,0.019,-0.003,-0.256,Vinhomes,Real Estate,336,8633,https://vinhomes.vn/vi
