,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,VPB,HOSE,Ngân hàng,NH,18747,0.282,7933.9,7933.9,1993,28155,2.6,-0.021,-0.011,-0.024,VPBank,Banks,289,8355,https://www.vpbank.com.vn
