,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,MFS,UPCOM,Viễn thông,CT,1698,0.087,7.1,7.1,2008,2183,,-0.031,-0.082,-0.072,Mobifone Service,Telecommunications,269,6575,http://mobifoneservice.com.vn
