,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,MSN,HOSE,Thực phẩm và đồ uống,CT,4726,0.281,1430.8,1430.8,2004,37112,1.9,0.023,-0.004,-0.397,Tập đoàn Masan,Food & Beverage,218,3577,https://www.masangroup.com
