,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,CTG,HOSE,Ngân hàng,NH,0,0.272,5370.0,5370.0,1988,24641,2.9,0.012,0.169,0.109,VietinBank,Banks,289,8355,http://www.vietinbank.vn
