,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,VRE,HOSE,Bất động sản,CT,34058,0.306,2272.3,2328.8,2012,2120,2.8,0.009,-0.027,-0.262,Vincom Retail,Real Estate,336,8633,https://vincom.com.vn
