,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,HPG,HOSE,Tài nguyên Cơ bản,CT,0,0.247,5814.8,5814.8,2001,28535,2.7,0.001,-0.037,0.205,Hòa Phát,Basic Resources,159,1757,http://www.hoaphat.com.vn
