,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,MWG,HOSE,Bán lẻ,CT,20628,0.455,1462.4,1463.4,2004,68374,2.3,0.076,0.081,-0.041,Thế giới di động,Retail,253,5379,https://mwg.vn
