,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,VIC,HOSE,Bất động sản,CT,32650,0.122,3823.7,3813.9,2002,313,2.2,-0.016,-0.08,-0.312,VinGroup,Real Estate,336,8633,http://www.vingroup.net
