,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,TTN,UPCOM,Viễn thông,CT,2602,0.003,36.7,36.7,2008,313,2.8,0.002,-0.044,0.096,Công nghệ và Truyền thông VN,Telecommunications,267,6535,https://vntt.com.vn
