,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,ABC,UPCOM,Viễn thông,CT,1003,0.008,20.4,20.4,2006,208,3.4,-0.095,-0.09,1.205,Truyền thông VMG,Telecommunications,269,6575,https://vmgmedia.vn/home/index
