,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,BVH,HOSE,Bảo hiểm,BH,8682,0.264,742.3,742.3,2007,6413,2.5,-0.036,-0.026,-0.203,Tập đoàn Bảo Việt,Insurance,294,8575,https://www.baoviet.com.vn
