,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,TPB,HOSE,Ngân hàng,NH,20231,0.297,2201.6,2201.6,2008,8588,3.0,-0.021,0.019,0.142,TPBank,Banks,289,8355,https://tpb.vn
