,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,GVR,HOSE,Hóa chất,CT,0,0.004,4000.0,4000.0,2010,224,2.7,0.021,0.013,0.279,Tập đoàn CN Cao su VN,Chemicals,150,1353,https://vnrubbergroup.com
