,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,PLX,HOSE,Dầu khí,CT,15165,0.172,1270.6,1293.9,1995,26153,2.3,-0.026,-0.054,-0.143,Petrolimex,Oil & Gas,144,533,https://www.petrolimex.com.vn
