,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,PAI,UPCOM,Viễn thông,CT,106,0.001,4.2,4.2,2009,74,,-0.023,-0.082,-0.21,"CNTT, VT và Tự động hóa Dầu khí - PAIC",Telecommunications,267,6535,http://www.paic.pvn.vn
