,ticker,exchange,industry,companyType,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,stockRating,deltaInWeek,deltaInMonth,deltaInYear,shortName,industryEn,industryID,industryIDv2,website
0,ABR,HOSE,Hàng & Dịch vụ Công nghiệp,CT,513,0.487,20.0,20.0,2012,89,3.1,-0.031,-0.107,0.565,Đầu tư Nhãn Hiệu Việt,Industrial Goods & Services,195,2791,http://www.vbinvest.com.vn
